room_title,woe_room_url,tag_id,tag
"Escape room ""Under Pressure"" by Escapology Lake Elsinore in Temecula",https://worldofescapes.com/temecula/quests/escapology-lake-elsinore-under-pressure,0,Challenging
"Escape room ""Under Pressure"" by Escapology Lake Elsinore in Temecula",https://worldofescapes.com/temecula/quests/escapology-lake-elsinore-under-pressure,1,Historic
"Escape room ""Under Pressure"" by Escapology Lake Elsinore in Temecula",https://worldofescapes.com/temecula/quests/escapology-lake-elsinore-under-pressure,2,ADA compliant
"Escape room ""Under Pressure"" by Escapology Lake Elsinore in Temecula",https://worldofescapes.com/temecula/quests/escapology-lake-elsinore-under-pressure,3,Private Ticketing
"Escape room ""Under Pressure"" by Escapology Lake Elsinore in Temecula",https://worldofescapes.com/temecula/quests/escapology-lake-elsinore-under-pressure,4,Up to six players
"Escape room ""Irvine School of Wizardry and the Dragon Wand"" by Hidden Donkey in Irvine",https://worldofescapes.com/orange-county/quests/hidden-donkey-irvine-school-of-wizardry-and-the-dragon-wand,0,Adventure
"Escape room ""Irvine School of Wizardry and the Dragon Wand"" by Hidden Donkey in Irvine",https://worldofescapes.com/orange-county/quests/hidden-donkey-irvine-school-of-wizardry-and-the-dragon-wand,1,Private Ticketing
"Escape room ""Irvine School of Wizardry and the Dragon Wand"" by Hidden Donkey in Irvine",https://worldofescapes.com/orange-county/quests/hidden-donkey-irvine-school-of-wizardry-and-the-dragon-wand,2,Up to eight players
"Escape room ""The Good Doctor"" by Escape House in Rexburg",https://worldofescapes.com/rexburg/quests/escape-house-rexburg-the-good-doctor,0,Mystical
"Escape room ""The Good Doctor"" by Escape House in Rexburg",https://worldofescapes.com/rexburg/quests/escape-house-rexburg-the-good-doctor,1,Public Ticketing
"Escape room ""The Good Doctor"" by Escape House in Rexburg",https://worldofescapes.com/rexburg/quests/escape-house-rexburg-the-good-doctor,2,Up to eight players
"Escape room ""The Mystery Room"" by House of Clues in Houston",https://worldofescapes.com/houston/quests/House-of-Clues-The-Mystery-Room,0,Detective
"Escape room ""The Mystery Room"" by House of Clues in Houston",https://worldofescapes.com/houston/quests/House-of-Clues-The-Mystery-Room,1,Public Ticketing
"Escape room ""The Mystery Room"" by House of Clues in Houston",https://worldofescapes.com/houston/quests/House-of-Clues-The-Mystery-Room,2,Up to twelve players
"Escape room ""Crafted"" by Conundroom in Seattle",https://worldofescapes.com/seattle/quests/conundroom-crafted,0,Private Ticketing
"Escape room ""Crafted"" by Conundroom in Seattle",https://worldofescapes.com/seattle/quests/conundroom-crafted,1,Up to eight players
"Escape room ""The Agency"" by Escape the Room Philly in Philadelphia",https://worldofescapes.com/philly/quests/escape-the-room-philly-agency,0,Top Secret
"Escape room ""The Agency"" by Escape the Room Philly in Philadelphia",https://worldofescapes.com/philly/quests/escape-the-room-philly-agency,1,Public Ticketing
"Escape room ""The Agency"" by Escape the Room Philly in Philadelphia",https://worldofescapes.com/philly/quests/escape-the-room-philly-agency,2,Up to ten players
"Escape room ""Deja Vu"" by Escape Era in San Diego",https://worldofescapes.com/san-diego/quests/escape-era-deja-vu,0,Mystical
"Escape room ""Deja Vu"" by Escape Era in San Diego",https://worldofescapes.com/san-diego/quests/escape-era-deja-vu,1,Private Ticketing
"Escape room ""Deja Vu"" by Escape Era in San Diego",https://worldofescapes.com/san-diego/quests/escape-era-deja-vu,2,Challenging
"Escape room ""Deja Vu"" by Escape Era in San Diego",https://worldofescapes.com/san-diego/quests/escape-era-deja-vu,3,Up to ten players
"Escape room ""The Da Vinci Code"" by Escape Room Kansas City in Kansas City",https://worldofescapes.com/kansas-city/quests/escape-room-kansas-city-the-da-vinci-code,0,Private Ticketing
"Escape room ""The Da Vinci Code"" by Escape Room Kansas City in Kansas City",https://worldofescapes.com/kansas-city/quests/escape-room-kansas-city-the-da-vinci-code,1,Up to ten players
"Escape room ""Sherlock Holmes"" by Limitless Escape Games in Modesto",https://worldofescapes.com/modesto/quests/limitless-escape-games-stockton-sherlock-holmes,0,Public Ticketing
"Escape room ""Sherlock Holmes"" by Limitless Escape Games in Modesto",https://worldofescapes.com/modesto/quests/limitless-escape-games-stockton-sherlock-holmes,1,Up to ten players
"Escape room ""Trapped in a Horror Movie"" by GTFO Escape Room in South Portland",https://worldofescapes.com/south-portland/quests/gtfo-escape-room-trapped-in-a-horror-movie,0,Public Ticketing
"Escape room ""Trapped in a Horror Movie"" by GTFO Escape Room in South Portland",https://worldofescapes.com/south-portland/quests/gtfo-escape-room-trapped-in-a-horror-movie,1,Up to ten players
"Escape room ""Sector X"" by Escape Rooms Connecticut in New Haven",https://worldofescapes.com/new-haven/quests/escape-rooms-connecticut-sector-x,0,Adventure
"Escape room ""Sector X"" by Escape Rooms Connecticut in New Haven",https://worldofescapes.com/new-haven/quests/escape-rooms-connecticut-sector-x,1,Futuristic
"Escape room ""Sector X"" by Escape Rooms Connecticut in New Haven",https://worldofescapes.com/new-haven/quests/escape-rooms-connecticut-sector-x,2,Public Ticketing
"Escape room ""Sector X"" by Escape Rooms Connecticut in New Haven",https://worldofescapes.com/new-haven/quests/escape-rooms-connecticut-sector-x,3,Up to eight players
"Escape room ""The Minerva Project"" by Decode Detroit in Ann Arbor",https://worldofescapes.com/ann-arbor/quests/decode-detroit-the-minerva-project,0,Public Ticketing
"Escape room ""The Minerva Project"" by Decode Detroit in Ann Arbor",https://worldofescapes.com/ann-arbor/quests/decode-detroit-the-minerva-project,1,Futuristic
"Escape room ""The Minerva Project"" by Decode Detroit in Ann Arbor",https://worldofescapes.com/ann-arbor/quests/decode-detroit-the-minerva-project,2,ADA compliant
"Escape room ""The Minerva Project"" by Decode Detroit in Ann Arbor",https://worldofescapes.com/ann-arbor/quests/decode-detroit-the-minerva-project,3,Up to ten players
"Escape room ""Chapter 2"" by The 13th Room in Los Angeles",https://worldofescapes.com/los-angeles/quests/the-13th-room-chapter-2,0,Scary
"Escape room ""Chapter 2"" by The 13th Room in Los Angeles",https://worldofescapes.com/los-angeles/quests/the-13th-room-chapter-2,1,Private Ticketing
"Escape room ""Chapter 2"" by The 13th Room in Los Angeles",https://worldofescapes.com/los-angeles/quests/the-13th-room-chapter-2,2,Halloween
"Escape room ""Chapter 2"" by The 13th Room in Los Angeles",https://worldofescapes.com/los-angeles/quests/the-13th-room-chapter-2,3,Up to six players
"Escape room ""Paradise?"" by The Cryptic Room in Omaha",https://worldofescapes.com/omaha/quests/the-cryptic-room-paradise,0,Challenging
"Escape room ""Paradise?"" by The Cryptic Room in Omaha",https://worldofescapes.com/omaha/quests/the-cryptic-room-paradise,1,Private Ticketing
"Escape room ""Paradise?"" by The Cryptic Room in Omaha",https://worldofescapes.com/omaha/quests/the-cryptic-room-paradise,2,Up to six players
"Escape room ""Speakeasy"" by Escape Tactics in Fort Myers",https://worldofescapes.com/fort-myers/quests/escape-tactics-speakeasy,0,Public Ticketing
"Escape room ""Speakeasy"" by Escape Tactics in Fort Myers",https://worldofescapes.com/fort-myers/quests/escape-tactics-speakeasy,1,Up to eight players
"Escape room ""Case File: X"" by Eludesions Escape Rooms in Phoenix",https://worldofescapes.com/phoenix/quests/eludesions-escape-rooms-case-file-x,0,Public Ticketing
"Escape room ""Case File: X"" by Eludesions Escape Rooms in Phoenix",https://worldofescapes.com/phoenix/quests/eludesions-escape-rooms-case-file-x,1,Detective
"Escape room ""Case File: X"" by Eludesions Escape Rooms in Phoenix",https://worldofescapes.com/phoenix/quests/eludesions-escape-rooms-case-file-x,2,Top Secret
"Escape room ""Case File: X"" by Eludesions Escape Rooms in Phoenix",https://worldofescapes.com/phoenix/quests/eludesions-escape-rooms-case-file-x,3,Up to ten players
"Escape room ""Hollywood Premiere - Destination Los Angeles"" by ALL IN Adventures Yorktown Heights in Yorktown",https://worldofescapes.com/yorktown/quests/all-in-adventures-yorktown-heights-hollywood-premiere-destination-los-angeles,0,Detective
"Escape room ""Hollywood Premiere - Destination Los Angeles"" by ALL IN Adventures Yorktown Heights in Yorktown",https://worldofescapes.com/yorktown/quests/all-in-adventures-yorktown-heights-hollywood-premiere-destination-los-angeles,1,Public Ticketing
"Escape room ""Hollywood Premiere - Destination Los Angeles"" by ALL IN Adventures Yorktown Heights in Yorktown",https://worldofescapes.com/yorktown/quests/all-in-adventures-yorktown-heights-hollywood-premiere-destination-los-angeles,2,ADA compliant
"Escape room ""Hollywood Premiere - Destination Los Angeles"" by ALL IN Adventures Yorktown Heights in Yorktown",https://worldofescapes.com/yorktown/quests/all-in-adventures-yorktown-heights-hollywood-premiere-destination-los-angeles,3,Up to eight players
"Escape room ""Casino Heist"" by Locked A Rochester Escape Room in Rochester (NY)",https://worldofescapes.com/rochester/quests/locked-rochester-casino-heist,0,Heist
"Escape room ""Casino Heist"" by Locked A Rochester Escape Room in Rochester (NY)",https://worldofescapes.com/rochester/quests/locked-rochester-casino-heist,1,Public Ticketing
"Escape room ""Casino Heist"" by Locked A Rochester Escape Room in Rochester (NY)",https://worldofescapes.com/rochester/quests/locked-rochester-casino-heist,2,Up to ten players
"Escape room ""Pirate Adventure"" by Limitless Escape Games in Modesto",https://worldofescapes.com/modesto/quests/limitless-escape-games-stockton-pirate-adventure,0,Public Ticketing
"Escape room ""Pirate Adventure"" by Limitless Escape Games in Modesto",https://worldofescapes.com/modesto/quests/limitless-escape-games-stockton-pirate-adventure,1,Up to ten players
"Escape room ""Jurassic Island"" by Quest Factor in Seattle",https://worldofescapes.com/seattle/quests/quest-factor-jurassic-island,0,Public Ticketing
"Escape room ""Jurassic Island"" by Quest Factor in Seattle",https://worldofescapes.com/seattle/quests/quest-factor-jurassic-island,1,Up to six players
"Escape room ""Operation: Casino"" by Breakout Games - Chattanooga in Chattanooga",https://worldofescapes.com/chattanooga/quests/Breakout-Chattanooga-Casino-Royale,0,Challenging
"Escape room ""Operation: Casino"" by Breakout Games - Chattanooga in Chattanooga",https://worldofescapes.com/chattanooga/quests/Breakout-Chattanooga-Casino-Royale,1,Top Secret
"Escape room ""Operation: Casino"" by Breakout Games - Chattanooga in Chattanooga",https://worldofescapes.com/chattanooga/quests/Breakout-Chattanooga-Casino-Royale,2,Private Ticketing
"Escape room ""Operation: Casino"" by Breakout Games - Chattanooga in Chattanooga",https://worldofescapes.com/chattanooga/quests/Breakout-Chattanooga-Casino-Royale,3,Up to eight players
"Escape room ""Happy Campers"" by Epic Escape Game in Denver",https://worldofescapes.com/denver/quests/epic-escape-game-happy-campers,0,Public Ticketing
"Escape room ""Happy Campers"" by Epic Escape Game in Denver",https://worldofescapes.com/denver/quests/epic-escape-game-happy-campers,1,Up to eight players
"Escape room ""Special Ops: Mysterious Market"" by The Escape Game Orlando in Orlando",https://worldofescapes.com/orlando/quests/the-escape-game-orlando-special-ops,0,Public Ticketing
"Escape room ""Special Ops: Mysterious Market"" by The Escape Game Orlando in Orlando",https://worldofescapes.com/orlando/quests/the-escape-game-orlando-special-ops,1,Immersive
"Escape room ""Special Ops: Mysterious Market"" by The Escape Game Orlando in Orlando",https://worldofescapes.com/orlando/quests/the-escape-game-orlando-special-ops,2,Top Secret
"Escape room ""Special Ops: Mysterious Market"" by The Escape Game Orlando in Orlando",https://worldofescapes.com/orlando/quests/the-escape-game-orlando-special-ops,3,Up to eight players
"Escape room ""Mermaid's Curse"" by The Ultimate Escape Rooms in Ventura",https://worldofescapes.com/ventura/quests/the-ultimate-escape-rooms-mermaids-curse,0,Public Ticketing
"Escape room ""Mermaid's Curse"" by The Ultimate Escape Rooms in Ventura",https://worldofescapes.com/ventura/quests/the-ultimate-escape-rooms-mermaids-curse,1,ADA compliant
"Escape room ""Mermaid's Curse"" by The Ultimate Escape Rooms in Ventura",https://worldofescapes.com/ventura/quests/the-ultimate-escape-rooms-mermaids-curse,2,Up to eight players
"Escape room ""The Mokuzi Job"" by The Escape OKC in Oklahoma City",https://worldofescapes.com/oklahoma-city/quests/the-escape-okc-the-mokuzi-job,0,Private Ticketing
"Escape room ""The Mokuzi Job"" by The Escape OKC in Oklahoma City",https://worldofescapes.com/oklahoma-city/quests/the-escape-okc-the-mokuzi-job,1,Up to seven players
"Escape room ""Granny’s Creepy Secret"" by Challenge Accepted in Chicago",https://worldofescapes.com/chicago/quests/challenge-accepted-grannys-creepy-secret,0,Mystical
"Escape room ""Granny’s Creepy Secret"" by Challenge Accepted in Chicago",https://worldofescapes.com/chicago/quests/challenge-accepted-grannys-creepy-secret,1,Public Ticketing
"Escape room ""Granny’s Creepy Secret"" by Challenge Accepted in Chicago",https://worldofescapes.com/chicago/quests/challenge-accepted-grannys-creepy-secret,2,Up to ten players
"Escape room ""Catch a Killer"" by Escape Marquette in Marquette",https://worldofescapes.com/marquette/quests/escape-marquette-catch-a-killer,0,Detective
"Escape room ""Catch a Killer"" by Escape Marquette in Marquette",https://worldofescapes.com/marquette/quests/escape-marquette-catch-a-killer,1,Public Ticketing
"Escape room ""Catch a Killer"" by Escape Marquette in Marquette",https://worldofescapes.com/marquette/quests/escape-marquette-catch-a-killer,2,Up to eight players
"Escape room ""Atlanta"" by Ultimate Escape Game in Atlanta",https://worldofescapes.com/atlanta/quests/ultimate-escape-game-atlanta,0,Historic
"Escape room ""Atlanta"" by Ultimate Escape Game in Atlanta",https://worldofescapes.com/atlanta/quests/ultimate-escape-game-atlanta,1,Public Ticketing
"Escape room ""Atlanta"" by Ultimate Escape Game in Atlanta",https://worldofescapes.com/atlanta/quests/ultimate-escape-game-atlanta,2,Up to twelve players
"Escape room ""Fallout Shelter"" by Omega Escape Room in Rochester (NY)",https://worldofescapes.com/rochester/quests/omega-escape-room-rochester-fallout-shelter,0,Private Ticketing
"Escape room ""Fallout Shelter"" by Omega Escape Room in Rochester (NY)",https://worldofescapes.com/rochester/quests/omega-escape-room-rochester-fallout-shelter,1,Up to eight players
"Escape room ""The Kidnapping"" by Breakout Games - Birmingham in Birmingham",https://worldofescapes.com/birm/quests/Breakout-Birmingham-The-Kidnapping,0,Adventure
"Escape room ""The Kidnapping"" by Breakout Games - Birmingham in Birmingham",https://worldofescapes.com/birm/quests/Breakout-Birmingham-The-Kidnapping,1,Immersive
"Escape room ""The Kidnapping"" by Breakout Games - Birmingham in Birmingham",https://worldofescapes.com/birm/quests/Breakout-Birmingham-The-Kidnapping,2,Private Ticketing
"Escape room ""The Kidnapping"" by Breakout Games - Birmingham in Birmingham",https://worldofescapes.com/birm/quests/Breakout-Birmingham-The-Kidnapping,3,Up to seven players
"Escape room ""Operation Checkmate"" by Big Sky Breakout in Missoula",https://worldofescapes.com/missoula/quests/big-sky-breakout-operation-checkmate,0,Adventure
"Escape room ""Operation Checkmate"" by Big Sky Breakout in Missoula",https://worldofescapes.com/missoula/quests/big-sky-breakout-operation-checkmate,1,Top Secret
"Escape room ""Operation Checkmate"" by Big Sky Breakout in Missoula",https://worldofescapes.com/missoula/quests/big-sky-breakout-operation-checkmate,2,Up to six players
"Escape room ""Rules of Basketball"" by Breakout Lawrence in Lawrence",https://worldofescapes.com/lawrence/quests/breakout-lawrence-rules-of-basketball,0,Private Ticketing
"Escape room ""Rules of Basketball"" by Breakout Lawrence in Lawrence",https://worldofescapes.com/lawrence/quests/breakout-lawrence-rules-of-basketball,1,Up to six players
"Escape room ""Cookery - Who's Hungry?"" by Code To Escape in Daytona Beach",https://worldofescapes.com/daytona-beach/quests/code-to-escape-db-cookery,0,Private Ticketing
"Escape room ""Cookery - Who's Hungry?"" by Code To Escape in Daytona Beach",https://worldofescapes.com/daytona-beach/quests/code-to-escape-db-cookery,1,Up to eight players
"Escape room ""Dark Seas Hideout"" by Secret Spot Escape Rooms in San Diego",https://worldofescapes.com/san-diego/quests/secret-spot-escape-rooms-dark-seas-hideout,0,Adventure
"Escape room ""Dark Seas Hideout"" by Secret Spot Escape Rooms in San Diego",https://worldofescapes.com/san-diego/quests/secret-spot-escape-rooms-dark-seas-hideout,1,Private Ticketing
"Escape room ""Dark Seas Hideout"" by Secret Spot Escape Rooms in San Diego",https://worldofescapes.com/san-diego/quests/secret-spot-escape-rooms-dark-seas-hideout,2,Up to eight players
"Escape room ""The Toy Room"" by Creative Escape in Muldrow",https://worldofescapes.com/muldrow/quests/creative-escape-the-toy-room,0,Private Ticketing
"Escape room ""The Toy Room"" by Creative Escape in Muldrow",https://worldofescapes.com/muldrow/quests/creative-escape-the-toy-room,1,Up to six players
"Escape room ""Catacombs"" by Brainstorm Escape Games in Atlanta",https://worldofescapes.com/atlanta/quests/brainstorm-escape-games-catacombs,0,Public Ticketing
"Escape room ""Catacombs"" by Brainstorm Escape Games in Atlanta",https://worldofescapes.com/atlanta/quests/brainstorm-escape-games-catacombs,1,Halloween
"Escape room ""Catacombs"" by Brainstorm Escape Games in Atlanta",https://worldofescapes.com/atlanta/quests/brainstorm-escape-games-catacombs,2,Mystical
"Escape room ""Catacombs"" by Brainstorm Escape Games in Atlanta",https://worldofescapes.com/atlanta/quests/brainstorm-escape-games-catacombs,3,Scary
"Escape room ""Catacombs"" by Brainstorm Escape Games in Atlanta",https://worldofescapes.com/atlanta/quests/brainstorm-escape-games-catacombs,4,Up to eight players
"Escape room ""The Great Diamond Heist"" by Rockville Escape Rooms in Rockville",https://worldofescapes.com/rockville/quests/rockville-escape-rooms-the-great-diamond-heist,0,Heist
"Escape room ""The Great Diamond Heist"" by Rockville Escape Rooms in Rockville",https://worldofescapes.com/rockville/quests/rockville-escape-rooms-the-great-diamond-heist,1,Public Ticketing
"Escape room ""The Great Diamond Heist"" by Rockville Escape Rooms in Rockville",https://worldofescapes.com/rockville/quests/rockville-escape-rooms-the-great-diamond-heist,2,Up to seven players
"Escape room ""Secret Agent Rescue"" by Colorado Escape in Denver",https://worldofescapes.com/denver/quests/colorado-escape-secret-agent-rescue,0,Top Secret
"Escape room ""Secret Agent Rescue"" by Colorado Escape in Denver",https://worldofescapes.com/denver/quests/colorado-escape-secret-agent-rescue,1,Public Ticketing
"Escape room ""Secret Agent Rescue"" by Colorado Escape in Denver",https://worldofescapes.com/denver/quests/colorado-escape-secret-agent-rescue,2,For two
"Escape room ""Studio 99 Room"" by Escape Kemah in Houston",https://worldofescapes.com/houston/quests/escape-kemah-studio-99-room,0,Public Ticketing
"Escape room ""Studio 99 Room"" by Escape Kemah in Houston",https://worldofescapes.com/houston/quests/escape-kemah-studio-99-room,1,ADA compliant
"Escape room ""Studio 99 Room"" by Escape Kemah in Houston",https://worldofescapes.com/houston/quests/escape-kemah-studio-99-room,2,Up to ten players
"Escape room ""Revive & Survive"" by Escape Room Dilemma in York",https://worldofescapes.com/york/quests/escape-room-dilemma-revive-and-survive,0,Challenging
"Escape room ""Revive & Survive"" by Escape Room Dilemma in York",https://worldofescapes.com/york/quests/escape-room-dilemma-revive-and-survive,1,Private Ticketing
"Escape room ""Revive & Survive"" by Escape Room Dilemma in York",https://worldofescapes.com/york/quests/escape-room-dilemma-revive-and-survive,2,Up to ten players
"Escape room ""Lost in NY"" by The Escape Room Derry in Derry",https://worldofescapes.com/derry/quests/the-escape-room-derry-lost-in-ny,0,Public Ticketing
"Escape room ""Lost in NY"" by The Escape Room Derry in Derry",https://worldofescapes.com/derry/quests/the-escape-room-derry-lost-in-ny,1,Up to four players
"Escape room ""Treasure Island - Destination Bermuda Triangle"" by ALL IN Adventures Mentor in Cleveland",https://worldofescapes.com/cleveland/quests/all-in-adventures-mentor-treasure-island-destination-bermuda-triangle,0,Adventure
"Escape room ""Treasure Island - Destination Bermuda Triangle"" by ALL IN Adventures Mentor in Cleveland",https://worldofescapes.com/cleveland/quests/all-in-adventures-mentor-treasure-island-destination-bermuda-triangle,1,Public Ticketing
"Escape room ""Treasure Island - Destination Bermuda Triangle"" by ALL IN Adventures Mentor in Cleveland",https://worldofescapes.com/cleveland/quests/all-in-adventures-mentor-treasure-island-destination-bermuda-triangle,2,ADA compliant
"Escape room ""Treasure Island - Destination Bermuda Triangle"" by ALL IN Adventures Mentor in Cleveland",https://worldofescapes.com/cleveland/quests/all-in-adventures-mentor-treasure-island-destination-bermuda-triangle,3,Up to ten players
"Escape room ""Baruta’s Revenge"" by Exit Strategy in Charlotte",https://worldofescapes.com/charlotte/quests/exit-strategy-barutas-revenge,0,Scary
"Escape room ""Baruta’s Revenge"" by Exit Strategy in Charlotte",https://worldofescapes.com/charlotte/quests/exit-strategy-barutas-revenge,1,Challenging
"Escape room ""Baruta’s Revenge"" by Exit Strategy in Charlotte",https://worldofescapes.com/charlotte/quests/exit-strategy-barutas-revenge,2,Up to eight players
"Escape room ""Cyberpunk VR"" by Escapology Covington in Covington",https://worldofescapes.com/covington/quests/escapology-covington-cyberpunk,0,Challenging
"Escape room ""Cyberpunk VR"" by Escapology Covington in Covington",https://worldofescapes.com/covington/quests/escapology-covington-cyberpunk,1,Futuristic
"Escape room ""Cyberpunk VR"" by Escapology Covington in Covington",https://worldofescapes.com/covington/quests/escapology-covington-cyberpunk,2,VR
"Escape room ""Cyberpunk VR"" by Escapology Covington in Covington",https://worldofescapes.com/covington/quests/escapology-covington-cyberpunk,3,Private Ticketing
"Escape room ""Cyberpunk VR"" by Escapology Covington in Covington",https://worldofescapes.com/covington/quests/escapology-covington-cyberpunk,4,Up to six players
"Escape room ""Zombie Room"" by The Great Escape Clovis in Fresno",https://worldofescapes.com/fresno/quests/the-great-escape-clovis-zombie-room,0,Apocalypse
"Escape room ""Zombie Room"" by The Great Escape Clovis in Fresno",https://worldofescapes.com/fresno/quests/the-great-escape-clovis-zombie-room,1,Public Ticketing
"Escape room ""Zombie Room"" by The Great Escape Clovis in Fresno",https://worldofescapes.com/fresno/quests/the-great-escape-clovis-zombie-room,2,With actors
"Escape room ""Zombie Room"" by The Great Escape Clovis in Fresno",https://worldofescapes.com/fresno/quests/the-great-escape-clovis-zombie-room,3,Up to eight players
"Escape room ""Cabin Fever"" by A Game of Rooms in Rockville",https://worldofescapes.com/rockville/quests/a-game-of-rooms-cabin-fever,0,Public Ticketing
"Escape room ""Cabin Fever"" by A Game of Rooms in Rockville",https://worldofescapes.com/rockville/quests/a-game-of-rooms-cabin-fever,1,Up to eight players
"Escape room ""Cabin in the Woods"" by Sherlock's Escape Rooms in Florence (KY)",https://worldofescapes.com/florence-ky/quests/sherlocks-escape-rooms-cabin-in-the-woods,0,Public Ticketing
"Escape room ""Cabin in the Woods"" by Sherlock's Escape Rooms in Florence (KY)",https://worldofescapes.com/florence-ky/quests/sherlocks-escape-rooms-cabin-in-the-woods,1,Up to eleven players
"Escape room ""Curse of the Mummy"" by Dragon's Lair in Cedar Rapids",https://worldofescapes.com/cedar-rapids/quests/dragons-lair-curse-of-the-mummy,0,Adventure
"Escape room ""Curse of the Mummy"" by Dragon's Lair in Cedar Rapids",https://worldofescapes.com/cedar-rapids/quests/dragons-lair-curse-of-the-mummy,1,Ancient worlds
"Escape room ""Curse of the Mummy"" by Dragon's Lair in Cedar Rapids",https://worldofescapes.com/cedar-rapids/quests/dragons-lair-curse-of-the-mummy,2,Mystical
"Escape room ""Curse of the Mummy"" by Dragon's Lair in Cedar Rapids",https://worldofescapes.com/cedar-rapids/quests/dragons-lair-curse-of-the-mummy,3,Up to six players
"Escape room ""The Wizard's Secret"" by Project Escape in King of Prussia",https://worldofescapes.com/king-of-prussia/quests/project-escape-the-wizards-secret,0,Public Ticketing
"Escape room ""The Wizard's Secret"" by Project Escape in King of Prussia",https://worldofescapes.com/king-of-prussia/quests/project-escape-the-wizards-secret,1,Up to eight players
"Escape room ""Crisis at 1600"" by America's Escape Game in Orlando",https://worldofescapes.com/orlando/quests/America-s-Escape-Game-Crisis-at-1600,0,Public Ticketing
"Escape room ""Crisis at 1600"" by America's Escape Game in Orlando",https://worldofescapes.com/orlando/quests/America-s-Escape-Game-Crisis-at-1600,1,Top Secret
"Escape room ""Crisis at 1600"" by America's Escape Game in Orlando",https://worldofescapes.com/orlando/quests/America-s-Escape-Game-Crisis-at-1600,2,Challenging
"Escape room ""Crisis at 1600"" by America's Escape Game in Orlando",https://worldofescapes.com/orlando/quests/America-s-Escape-Game-Crisis-at-1600,3,Up to ten players
"Escape room ""DEA Bust"" by Escape Strategy in Tampa",https://worldofescapes.com/tampa/quests/escape-strategy-dea-bust,0,Public Ticketing
"Escape room ""DEA Bust"" by Escape Strategy in Tampa",https://worldofescapes.com/tampa/quests/escape-strategy-dea-bust,1,Up to eight players
"Escape room ""Cartel: DEA Undercover"" by 60out Escape Rooms in Los Angeles",https://worldofescapes.com/los-angeles/quests/60out-escape-rooms-the-cartel,0,Private Ticketing
"Escape room ""Cartel: DEA Undercover"" by 60out Escape Rooms in Los Angeles",https://worldofescapes.com/los-angeles/quests/60out-escape-rooms-the-cartel,1,Top Secret
"Escape room ""Cartel: DEA Undercover"" by 60out Escape Rooms in Los Angeles",https://worldofescapes.com/los-angeles/quests/60out-escape-rooms-the-cartel,2,Up to six players
"Escape room ""Pharaoh"" by Big Escape Rooms in Washington, D.C.",https://worldofescapes.com/washington/quests/big-escape-rooms-silver-spring-pharaoh,0,Ancient worlds
"Escape room ""Pharaoh"" by Big Escape Rooms in Washington, D.C.",https://worldofescapes.com/washington/quests/big-escape-rooms-silver-spring-pharaoh,1,Public Ticketing
"Escape room ""Pharaoh"" by Big Escape Rooms in Washington, D.C.",https://worldofescapes.com/washington/quests/big-escape-rooms-silver-spring-pharaoh,2,ADA compliant
"Escape room ""Pharaoh"" by Big Escape Rooms in Washington, D.C.",https://worldofescapes.com/washington/quests/big-escape-rooms-silver-spring-pharaoh,3,Up to ten players
"Escape room ""Dr. K’s Lethal Injection"" by Escape Indy in Indianapolis",https://worldofescapes.com/indianapolis/quests/escape-indy-dr-ks-lethal-injection,0,Top Secret
"Escape room ""Dr. K’s Lethal Injection"" by Escape Indy in Indianapolis",https://worldofescapes.com/indianapolis/quests/escape-indy-dr-ks-lethal-injection,1,Public Ticketing
"Escape room ""Dr. K’s Lethal Injection"" by Escape Indy in Indianapolis",https://worldofescapes.com/indianapolis/quests/escape-indy-dr-ks-lethal-injection,2,Up to ten players
"Escape room ""Tourist Trap"" by Scaventour in Honolulu",https://worldofescapes.com/honolulu/quests/scaventour-tourist-trap,0,Up to twelve players
"Escape room ""Sherlock Adventure!"" by Escape Room BCS in College Station",https://worldofescapes.com/college-station/quests/escape-room-bcs-sherlock-adventure,0,Detective
"Escape room ""Sherlock Adventure!"" by Escape Room BCS in College Station",https://worldofescapes.com/college-station/quests/escape-room-bcs-sherlock-adventure,1,Challenging
"Escape room ""Sherlock Adventure!"" by Escape Room BCS in College Station",https://worldofescapes.com/college-station/quests/escape-room-bcs-sherlock-adventure,2,Up to seven players
"Escape room ""Press Start"" by Lokey's Escape Rooms in Sarasota",https://worldofescapes.com/sarasota/quests/lokeys-escape-rooms-press-start,0,Private Ticketing
"Escape room ""Press Start"" by Lokey's Escape Rooms in Sarasota",https://worldofescapes.com/sarasota/quests/lokeys-escape-rooms-press-start,1,Up to four players
"Escape room ""The Medieval Library"" by Enter the Room in Colorado Springs",https://worldofescapes.com/colorado-springs/quests/Enter-the-Room-The-Medieval-Library,0,Public Ticketing
"Escape room ""The Medieval Library"" by Enter the Room in Colorado Springs",https://worldofescapes.com/colorado-springs/quests/Enter-the-Room-The-Medieval-Library,1,Up to six players
"Escape room ""The Basement"" by The Basement in Kansas City",https://worldofescapes.com/kansas-city/quests/the-basement-kansas-city-the-basement,0,Scary
"Escape room ""The Basement"" by The Basement in Kansas City",https://worldofescapes.com/kansas-city/quests/the-basement-kansas-city-the-basement,1,Public Ticketing
"Escape room ""The Basement"" by The Basement in Kansas City",https://worldofescapes.com/kansas-city/quests/the-basement-kansas-city-the-basement,2,Halloween
"Escape room ""The Basement"" by The Basement in Kansas City",https://worldofescapes.com/kansas-city/quests/the-basement-kansas-city-the-basement,3,Up to eight players
