,0,1,2,3
94,60.0,1.0,0.35,2.0
95,60.0,0.0,0.49666883819103547,2.0
96,60.0,0.0,0.49666883819103547,2.0
97,60.0,0.0,0.49666883819103547,2.0
98,60.0,0.0,0.29,3.0
99,60.0,2.0,0.49666883819103547,2.0
100,60.0,0.0,0.49666883819103547,2.0
101,60.0,0.0,0.3365660536830355,3.0
102,50.0,0.0,0.3365660536830355,3.0
103,50.0,0.0,0.3365660536830355,3.0
104,60.0,0.0,0.17646326917503552,4.0
105,60.0,0.0,0.2,4.0
106,60.0,0.0,0.49666883819103547,2.0
107,60.0,0.0,0.49666883819103547,2.0
108,60.0,0.0,0.49666883819103547,2.0
109,60.0,0.0,0.49666883819103547,2.0
110,60.0,0.0,0.49666883819103547,2.0
111,60.0,0.0,0.3365660536830355,3.0
112,60.0,0.0,0.49666883819103547,2.0
113,60.0,2.0,0.49666883819103547,2.0
114,60.0,0.0,0.49666883819103547,2.0
115,60.0,0.0,0.49666883819103547,2.0
116,60.0,0.0,0.49666883819103547,2.0
117,60.0,0.0,0.49666883819103547,2.0
118,60.0,0.0,0.34,3.0
119,60.0,0.0,0.49666883819103547,2.0
120,60.0,0.0,0.49666883819103547,2.0
121,60.0,0.0,0.25,3.0
122,20.0,1.0,0.1,4.0
123,60.0,0.0,0.49666883819103547,2.0
124,60.0,0.0,0.3365660536830355,3.0
125,60.0,2.0,0.17646326917503552,4.0
126,60.0,0.0,0.3,3.0
127,60.0,0.0,0.3,3.0
128,60.0,1.0,0.7,3.0
129,60.0,1.0,0.7,3.0
130,90.0,0.0,0.2,4.0
131,90.0,0.0,0.2,4.0
132,60.0,0.0,0.49666883819103547,2.0
133,60.0,0.0,0.49666883819103547,2.0
134,60.0,2.0,0.49666883819103547,2.0
135,60.0,2.0,0.49666883819103547,2.0
136,60.0,0.0,0.3365660536830355,3.0
137,60.0,0.0,0.3365660536830355,3.0
138,60.0,0.0,0.3365660536830355,3.0
139,60.0,0.0,0.53,2.0
140,60.0,0.0,0.3,4.0
141,60.0,1.0,0.3365660536830355,3.0
142,60.0,1.0,0.27,3.0
143,60.0,0.0,0.628,2.0
144,60.0,0.0,0.425,3.0
145,60.0,1.0,0.35,3.0
146,60.0,0.0,0.3365660536830355,3.0
147,60.0,0.0,0.25,3.0
148,60.0,0.0,0.49666883819103547,2.0
149,60.0,0.0,0.552,2.0
150,60.0,0.0,0.48,2.0
151,60.0,0.0,0.2,4.0
152,60.0,0.0,0.49666883819103547,2.0
153,60.0,0.0,0.35,2.0
154,60.0,0.0,0.49666883819103547,2.0
155,60.0,0.0,0.49666883819103547,2.0
156,75.0,1.0,0.14,4.0
157,60.0,0.0,0.49666883819103547,2.0
158,60.0,0.0,0.49666883819103547,2.0
159,60.0,0.0,0.3365660536830355,3.0
160,60.0,0.0,0.3365660536830355,3.0
161,60.0,0.0,0.35,3.0
162,60.0,0.0,0.49666883819103547,2.0
163,60.0,0.0,0.49666883819103547,2.0
164,60.0,0.0,0.49666883819103547,2.0
165,45.0,0.0,0.26,3.0
166,60.0,0.0,0.43,3.0
167,60.0,0.0,0.3365660536830355,3.0
168,60.0,0.0,0.17646326917503552,4.0
169,60.0,0.0,0.3,3.0
170,60.0,0.0,0.17646326917503552,4.0
171,60.0,0.0,0.49666883819103547,2.0
172,60.0,0.0,0.49666883819103547,2.0
173,60.0,0.0,0.49666883819103547,2.0
174,60.0,0.0,0.49666883819103547,2.0
175,60.0,0.0,0.44,2.0
176,60.0,1.0,0.49666883819103547,2.0
177,60.0,0.0,0.3365660536830355,3.0
178,60.0,0.0,0.3365660536830355,3.0
179,60.0,1.0,0.38,3.0
180,60.0,0.0,0.49666883819103547,2.0
181,60.0,0.0,0.37,3.0
182,60.0,0.0,0.49666883819103547,2.0
183,60.0,0.0,0.31,3.0
184,60.0,0.0,0.49666883819103547,2.0
185,60.0,0.0,0.17646326917503552,4.0
186,60.0,0.0,0.49666883819103547,2.0
187,60.0,0.0,0.49666883819103547,2.0
188,60.0,0.0,0.6,3.0
189,90.0,0.0,0.3365660536830355,3.0
190,60.0,0.0,0.25,3.0
191,60.0,0.0,0.59,3.0
192,60.0,0.0,0.22,4.0
193,60.0,1.0,0.3365660536830355,3.0
194,60.0,1.0,0.3365660536830355,3.0
195,60.0,0.0,0.49666883819103547,2.0
196,60.0,0.0,0.17646326917503552,4.0
197,60.0,0.0,0.25,3.0
198,60.0,1.0,0.54,2.0
199,60.0,0.0,0.49666883819103547,2.0
200,60.0,0.0,0.3365660536830355,3.0
201,60.0,0.0,0.49666883819103547,2.0
202,60.0,0.0,0.25,3.0
203,60.0,0.0,0.17646326917503552,4.0
204,60.0,0.0,0.3365660536830355,3.0
205,60.0,0.0,0.17646326917503552,4.0
206,60.0,0.0,0.6567716226990354,1.0
207,60.0,0.0,0.49666883819103547,2.0
208,60.0,0.0,0.17646326917503552,4.0
209,45.0,0.0,0.6567716226990354,1.0
210,60.0,0.0,0.23,3.0
211,60.0,0.0,0.49666883819103547,2.0
212,60.0,0.0,0.49,2.0
213,60.0,0.0,0.49666883819103547,2.0
214,60.0,0.0,0.3365660536830355,3.0
215,60.0,0.0,0.49666883819103547,2.0
216,60.0,0.0,0.49666883819103547,2.0
217,60.0,0.0,0.49666883819103547,2.0
218,60.0,0.0,0.3365660536830355,3.0
219,60.0,0.0,0.49666883819103547,2.0
220,60.0,0.0,0.3365660536830355,3.0
221,60.0,0.0,0.49666883819103547,2.0
222,60.0,0.0,0.62,3.0
223,60.0,0.0,0.49666883819103547,2.0
224,60.0,0.0,0.17646326917503552,4.0
225,60.0,1.0,0.17646326917503552,4.0
226,60.0,0.0,0.3365660536830355,3.0
227,60.0,0.0,0.17646326917503552,4.0
228,60.0,2.0,0.49666883819103547,2.0
229,60.0,2.0,0.49666883819103547,2.0
230,60.0,0.0,0.49666883819103547,2.0
231,60.0,0.0,0.62,2.0
232,60.0,0.0,0.49666883819103547,2.0
233,60.0,1.0,0.49666883819103547,2.0
234,60.0,0.0,0.49666883819103547,2.0
235,60.0,0.0,0.2,4.0
236,60.0,0.0,0.26,3.0
237,60.0,0.0,0.3365660536830355,3.0
238,45.0,0.0,0.6567716226990354,1.0
239,60.0,0.0,0.3365660536830355,3.0
240,60.0,0.0,0.49666883819103547,2.0
241,60.0,0.0,0.3365660536830355,3.0
242,60.0,2.0,0.17646326917503552,4.0
243,60.0,0.0,0.49666883819103547,2.0
244,60.0,0.0,0.66,3.0
245,60.0,1.0,0.3365660536830355,3.0
246,90.0,0.0,0.3365660536830355,3.0
247,60.0,0.0,0.17646326917503552,4.0
248,60.0,0.0,0.49666883819103547,2.0
249,60.0,0.0,0.49666883819103547,2.0
250,60.0,0.0,0.3365660536830355,3.0
251,60.0,0.0,0.35,2.0
252,60.0,1.0,0.3365660536830355,3.0
253,60.0,0.0,0.45,2.0
254,60.0,0.0,0.17646326917503552,4.0
255,60.0,0.0,0.49666883819103547,2.0
256,60.0,0.0,0.49666883819103547,2.0
257,60.0,1.0,0.11,4.0
258,60.0,0.0,0.5,2.0
259,60.0,0.0,0.3365660536830355,3.0
260,60.0,0.0,0.33,3.0
261,45.0,1.0,0.5,3.0
262,60.0,0.0,0.3,3.0
263,60.0,0.0,0.49666883819103547,2.0
264,65.0,0.0,0.6,3.0
265,60.0,0.0,0.7,1.0
266,60.0,0.0,0.17646326917503552,4.0
267,60.0,0.0,0.49666883819103547,2.0
268,60.0,0.0,0.49666883819103547,2.0
269,60.0,0.0,0.65,2.0
270,60.0,0.0,0.65,2.0
271,60.0,0.0,0.49666883819103547,2.0
272,60.0,0.0,0.2,4.0
273,60.0,0.0,0.49666883819103547,2.0
274,60.0,0.0,0.3365660536830355,3.0
275,60.0,0.0,0.49666883819103547,2.0
276,60.0,0.0,0.49666883819103547,2.0
277,60.0,0.0,0.49666883819103547,2.0
278,60.0,0.0,0.49666883819103547,2.0
279,60.0,1.0,0.17646326917503552,4.0
280,60.0,1.0,0.17646326917503552,4.0
281,60.0,0.0,0.5,2.0
282,60.0,0.0,0.7,1.0
283,65.0,0.0,0.6,4.0
284,60.0,0.0,0.5,2.0
285,60.0,0.0,0.49666883819103547,2.0
286,60.0,0.0,0.49666883819103547,2.0
287,60.0,0.0,0.3365660536830355,3.0
288,60.0,0.0,0.49666883819103547,2.0
289,60.0,0.0,0.17646326917503552,4.0
290,60.0,0.0,0.49666883819103547,2.0
291,60.0,0.0,0.3365660536830355,3.0
292,60.0,0.0,0.3365660536830355,3.0
293,60.0,0.0,0.49666883819103547,2.0
294,60.0,0.0,0.3365660536830355,3.0
295,60.0,0.0,0.38,3.0
296,60.0,0.0,0.3365660536830355,3.0
297,60.0,0.0,0.49666883819103547,2.0
298,60.0,0.0,0.49666883819103547,2.0
299,60.0,0.0,0.49666883819103547,2.0
300,60.0,0.0,0.49666883819103547,2.0
301,60.0,0.0,0.49666883819103547,2.0
302,60.0,0.0,0.49666883819103547,2.0
303,60.0,0.0,0.49666883819103547,2.0
304,60.0,1.0,0.3365660536830355,3.0
305,60.0,0.0,0.49666883819103547,2.0
306,60.0,0.0,0.17646326917503552,4.0
307,60.0,0.0,0.49666883819103547,2.0
308,60.0,0.0,0.49666883819103547,2.0
309,60.0,0.0,0.49666883819103547,2.0
310,60.0,0.0,0.49666883819103547,2.0
311,90.0,0.0,0.49666883819103547,2.0
312,60.0,0.0,0.49666883819103547,2.0
313,60.0,0.0,0.49666883819103547,2.0
314,60.0,1.0,0.85,2.0
315,60.0,0.0,0.17646326917503552,4.0
316,60.0,0.0,0.3365660536830355,3.0
317,60.0,0.0,0.55,2.0
318,60.0,0.0,0.49666883819103547,2.0
319,60.0,1.0,0.17646326917503552,4.0
320,60.0,0.0,0.3365660536830355,3.0
321,60.0,0.0,0.49666883819103547,2.0
322,60.0,0.0,0.15,4.0
323,60.0,0.0,0.49666883819103547,2.0
324,60.0,0.0,0.49666883819103547,2.0
325,60.0,0.0,0.49666883819103547,2.0
326,60.0,0.0,0.49666883819103547,2.0
327,60.0,0.0,0.17646326917503552,4.0
328,60.0,0.0,0.3365660536830355,3.0
329,60.0,0.0,0.6567716226990354,1.0
330,60.0,0.0,0.3365660536830355,3.0
331,60.0,0.0,0.49666883819103547,2.0
332,60.0,0.0,0.49666883819103547,2.0
333,90.0,0.0,0.49666883819103547,2.0
334,90.0,0.0,0.49666883819103547,2.0
335,60.0,0.0,0.17646326917503552,4.0
336,60.0,0.0,0.3365660536830355,3.0
337,60.0,0.0,0.3365660536830355,3.0
338,60.0,0.0,0.17646326917503552,4.0
339,60.0,0.0,0.17646326917503552,4.0
340,60.0,0.0,0.49666883819103547,2.0
341,60.0,0.0,0.35,3.0
342,60.0,0.0,0.25,3.0
343,60.0,0.0,0.49666883819103547,2.0
344,60.0,0.0,0.49666883819103547,2.0
345,60.0,0.0,0.49666883819103547,2.0
346,60.0,0.0,0.35,3.0
347,60.0,0.0,0.49666883819103547,2.0
348,60.0,0.0,0.49666883819103547,2.0
349,60.0,0.0,0.45,2.0
350,60.0,0.0,0.2,4.0
351,60.0,1.0,0.3,3.0
352,60.0,0.0,0.2,4.0
353,60.0,0.0,0.49666883819103547,2.0
354,60.0,0.0,0.49666883819103547,2.0
355,60.0,0.0,0.3,3.0
356,60.0,0.0,0.49666883819103547,2.0
357,60.0,0.0,0.49666883819103547,2.0
358,60.0,0.0,0.4,2.0
359,60.0,0.0,0.49666883819103547,2.0
360,60.0,0.0,0.23,3.0
361,60.0,0.0,0.35,3.0
362,60.0,0.0,0.49666883819103547,2.0
363,60.0,0.0,0.49666883819103547,2.0
364,60.0,0.0,0.49666883819103547,2.0
365,60.0,0.0,0.49666883819103547,2.0
366,60.0,0.0,0.49666883819103547,2.0
367,60.0,1.0,0.49666883819103547,2.0
368,60.0,0.0,0.3365660536830355,3.0
369,60.0,0.0,0.5,2.0
370,60.0,0.0,0.49666883819103547,2.0
371,60.0,0.0,0.17646326917503552,4.0
372,60.0,0.0,0.49666883819103547,2.0
373,60.0,1.0,0.1,4.0
374,60.0,2.0,0.49666883819103547,2.0
375,60.0,0.0,0.49666883819103547,2.0
376,60.0,0.0,0.25,3.0
377,60.0,0.0,0.49666883819103547,2.0
378,60.0,0.0,0.49666883819103547,2.0
379,45.0,1.0,0.1,4.0
380,60.0,0.0,0.3365660536830355,3.0
381,60.0,0.0,0.17646326917503552,4.0
382,60.0,0.0,0.66,2.0
383,45.0,0.0,0.6567716226990354,1.0
384,60.0,0.0,0.3365660536830355,3.0
385,60.0,0.0,0.49666883819103547,2.0
386,60.0,0.0,0.3365660536830355,3.0
387,60.0,1.0,0.45,2.0
388,60.0,0.0,0.27,3.0
389,45.0,3.0,0.1,4.0
390,45.0,1.0,0.35,3.0
391,60.0,1.0,0.38,3.0
392,60.0,0.0,0.49666883819103547,2.0
393,60.0,0.0,0.49666883819103547,2.0
394,60.0,1.0,0.49666883819103547,2.0
395,60.0,0.0,0.3365660536830355,3.0
396,60.0,0.0,0.49666883819103547,2.0
397,60.0,0.0,0.3365660536830355,3.0
398,60.0,0.0,0.49666883819103547,2.0
399,60.0,0.0,0.49666883819103547,2.0
400,60.0,0.0,0.49666883819103547,2.0
401,60.0,0.0,0.49666883819103547,2.0
402,60.0,0.0,0.49666883819103547,2.0
403,60.0,0.0,0.49666883819103547,2.0
404,60.0,2.0,0.49666883819103547,2.0
405,60.0,1.0,0.9,1.0
406,60.0,0.0,0.49666883819103547,2.0
407,60.0,0.0,0.49666883819103547,2.0
408,60.0,0.0,0.17646326917503552,4.0
409,60.0,0.0,0.49666883819103547,2.0
410,60.0,0.0,0.49666883819103547,2.0
411,60.0,0.0,0.7,2.0
412,60.0,0.0,0.49666883819103547,2.0
413,60.0,0.0,0.49666883819103547,2.0
414,60.0,0.0,0.5,2.0
415,60.0,0.0,0.1,4.0
416,60.0,0.0,0.49666883819103547,2.0
417,60.0,1.0,0.4,3.0
418,60.0,0.0,0.17646326917503552,4.0
419,60.0,0.0,0.6567716226990354,1.0
420,60.0,0.0,0.49666883819103547,2.0
421,60.0,0.0,0.15,4.0
422,60.0,0.0,0.3365660536830355,3.0
423,60.0,0.0,0.49666883819103547,2.0
424,60.0,0.0,0.49666883819103547,2.0
425,60.0,0.0,0.3365660536830355,3.0
426,60.0,0.0,0.15,4.0
427,60.0,0.0,0.23,3.0
428,60.0,0.0,0.3365660536830355,3.0
429,60.0,0.0,0.49666883819103547,2.0
430,60.0,0.0,0.3365660536830355,3.0
431,60.0,0.0,0.3365660536830355,3.0
432,60.0,0.0,0.49666883819103547,2.0
433,60.0,2.0,0.49666883819103547,2.0
434,60.0,0.0,0.3365660536830355,3.0
435,60.0,0.0,0.49666883819103547,2.0
436,60.0,2.0,0.49666883819103547,2.0
437,60.0,0.0,0.35,3.0
438,60.0,0.0,0.49666883819103547,2.0
439,60.0,1.0,0.3,3.0
440,60.0,0.0,0.25,3.0
441,60.0,0.0,0.49666883819103547,2.0
442,55.0,0.0,0.35,3.0
443,60.0,0.0,0.3,4.0
444,60.0,0.0,0.49666883819103547,2.0
445,60.0,0.0,0.49666883819103547,2.0
446,60.0,0.0,0.49666883819103547,2.0
447,60.0,0.0,0.49666883819103547,2.0
448,55.0,0.0,0.75,2.0
449,60.0,0.0,0.55,2.0
450,60.0,0.0,0.4,2.0
451,60.0,0.0,0.49666883819103547,2.0
452,60.0,0.0,0.49666883819103547,2.0
453,60.0,0.0,0.36,3.0
454,60.0,2.0,0.49666883819103547,2.0
455,60.0,0.0,0.4,2.0
456,60.0,1.0,0.49666883819103547,2.0
457,60.0,2.0,0.49666883819103547,2.0
458,60.0,1.0,0.3365660536830355,3.0
459,60.0,0.0,0.49666883819103547,2.0
460,60.0,0.0,0.49666883819103547,2.0
461,60.0,2.0,0.49666883819103547,2.0
462,60.0,1.0,0.49666883819103547,2.0
463,60.0,0.0,0.49666883819103547,2.0
464,60.0,0.0,0.49666883819103547,2.0
465,60.0,0.0,0.3365660536830355,3.0
466,60.0,0.0,0.3365660536830355,3.0
467,60.0,0.0,0.49666883819103547,2.0
468,60.0,0.0,0.49666883819103547,2.0
469,60.0,0.0,0.3365660536830355,3.0
470,60.0,0.0,0.49666883819103547,2.0
471,60.0,0.0,0.28,3.0
472,60.0,0.0,0.24,4.0
473,60.0,0.0,0.42,3.0
474,60.0,0.0,0.19,4.0
475,60.0,0.0,0.3,3.0
476,60.0,0.0,0.25,3.0
477,60.0,0.0,0.35,3.0
478,90.0,0.0,0.49666883819103547,2.0
479,90.0,0.0,0.49666883819103547,2.0
480,60.0,0.0,0.49666883819103547,2.0
481,60.0,0.0,0.49666883819103547,2.0
482,60.0,0.0,0.49666883819103547,2.0
483,60.0,0.0,0.49666883819103547,2.0
484,60.0,0.0,0.3365660536830355,3.0
485,60.0,0.0,0.3365660536830355,3.0
486,60.0,0.0,0.49666883819103547,2.0
487,60.0,0.0,0.49666883819103547,2.0
488,60.0,0.0,0.49666883819103547,2.0
489,60.0,0.0,0.49666883819103547,2.0
490,60.0,0.0,0.4,2.0
491,60.0,3.0,0.3365660536830355,3.0
492,60.0,0.0,0.3,3.0
493,60.0,0.0,0.49666883819103547,2.0
494,60.0,0.0,0.23,3.0
495,60.0,0.0,0.17646326917503552,4.0
496,60.0,0.0,0.34,4.0
497,60.0,0.0,0.17646326917503552,4.0
498,60.0,0.0,0.41,3.0
499,60.0,0.0,0.33,2.0
500,60.0,0.0,0.49666883819103547,2.0
501,60.0,0.0,0.46,2.0
502,60.0,0.0,0.3365660536830355,3.0
503,75.0,0.0,0.17646326917503552,4.0
504,75.0,0.0,0.17646326917503552,4.0
505,60.0,0.0,0.49666883819103547,2.0
506,45.0,0.0,0.49666883819103547,2.0
507,60.0,0.0,0.49666883819103547,2.0
508,60.0,1.0,0.17646326917503552,4.0
509,60.0,0.0,0.49666883819103547,2.0
510,60.0,0.0,0.4,3.0
511,60.0,0.0,0.3365660536830355,3.0
512,60.0,0.0,0.3365660536830355,3.0
513,60.0,1.0,0.49666883819103547,2.0
514,60.0,2.0,0.3365660536830355,3.0
515,60.0,0.0,0.49666883819103547,2.0
516,60.0,0.0,0.3365660536830355,3.0
517,60.0,0.0,0.17646326917503552,4.0
518,60.0,1.0,0.49666883819103547,2.0
519,60.0,0.0,0.49666883819103547,2.0
520,60.0,0.0,0.3365660536830355,3.0
521,60.0,2.0,0.3365660536830355,3.0
522,50.0,2.0,0.3365660536830355,3.0
523,60.0,0.0,0.35,2.0
524,60.0,0.0,0.49666883819103547,2.0
525,60.0,0.0,0.24,3.0
526,60.0,2.0,0.2,4.0
527,60.0,2.0,0.46,2.0
528,60.0,2.0,0.3365660536830355,3.0
529,60.0,0.0,0.49666883819103547,2.0
530,60.0,0.0,0.49666883819103547,2.0
531,60.0,0.0,0.49666883819103547,2.0
532,60.0,0.0,0.49666883819103547,2.0
533,60.0,0.0,0.35,3.0
534,50.0,0.0,0.3365660536830355,3.0
535,60.0,0.0,0.17646326917503552,4.0
536,60.0,2.0,0.49666883819103547,2.0
537,60.0,1.0,0.19,4.0
538,60.0,0.0,0.49666883819103547,2.0
539,60.0,0.0,0.17646326917503552,4.0
540,60.0,0.0,0.3365660536830355,3.0
541,60.0,1.0,0.17646326917503552,4.0
542,60.0,0.0,0.3365660536830355,3.0
543,60.0,2.0,0.49666883819103547,2.0
544,60.0,0.0,0.17646326917503552,4.0
545,50.0,2.0,0.49666883819103547,2.0
546,60.0,0.0,0.3365660536830355,3.0
547,60.0,0.0,0.49666883819103547,2.0
548,60.0,0.0,0.49666883819103547,2.0
549,60.0,0.0,0.49666883819103547,2.0
550,60.0,0.0,0.49666883819103547,2.0
551,60.0,0.0,0.49666883819103547,2.0
552,60.0,0.0,0.17646326917503552,4.0
553,60.0,0.0,0.3365660536830355,3.0
554,45.0,0.0,0.3365660536830355,3.0
555,60.0,0.0,0.49666883819103547,2.0
556,60.0,0.0,0.49666883819103547,2.0
557,60.0,3.0,0.37,3.0
558,60.0,0.0,0.49666883819103547,2.0
559,60.0,1.0,0.3365660536830355,3.0
560,45.0,0.0,0.49666883819103547,2.0
561,60.0,0.0,0.49666883819103547,2.0
562,60.0,0.0,0.3365660536830355,3.0
563,60.0,0.0,0.49666883819103547,2.0
564,60.0,2.0,0.3365660536830355,3.0
565,70.0,0.0,0.3365660536830355,3.0
566,60.0,0.0,0.49666883819103547,2.0
567,60.0,1.0,0.49666883819103547,2.0
568,70.0,1.0,0.49666883819103547,2.0
569,55.0,0.0,0.49666883819103547,2.0
570,60.0,1.0,0.17646326917503552,4.0
571,90.0,0.0,0.3365660536830355,3.0
572,60.0,0.0,0.49666883819103547,2.0
573,45.0,1.0,0.17646326917503552,4.0
574,60.0,0.0,0.49666883819103547,2.0
575,60.0,1.0,0.3365660536830355,3.0
576,50.0,0.0,0.3365660536830355,3.0
577,60.0,0.0,0.17646326917503552,4.0
578,60.0,0.0,0.49666883819103547,2.0
579,60.0,2.0,0.3365660536830355,3.0
580,50.0,1.0,0.17646326917503552,4.0
581,75.0,0.0,0.49666883819103547,2.0
582,60.0,0.0,0.35,3.0
583,60.0,0.0,0.3365660536830355,3.0
584,60.0,0.0,0.3365660536830355,3.0
585,60.0,0.0,0.49666883819103547,2.0
586,60.0,1.0,0.28,3.0
587,60.0,0.0,0.04,4.0
588,50.0,1.0,0.49666883819103547,2.0
589,75.0,0.0,0.49666883819103547,2.0
590,60.0,2.0,0.3365660536830355,3.0
591,60.0,0.0,0.3365660536830355,3.0
592,60.0,0.0,0.17646326917503552,4.0
593,60.0,0.0,0.17646326917503552,4.0
594,60.0,0.0,0.17646326917503552,4.0
595,60.0,2.0,0.3,3.0
596,60.0,1.0,0.17646326917503552,4.0
597,60.0,0.0,0.3365660536830355,3.0
598,55.0,0.0,0.49666883819103547,2.0
599,60.0,0.0,0.49666883819103547,2.0
600,60.0,0.0,0.3365660536830355,3.0
601,60.0,0.0,0.49666883819103547,2.0
602,75.0,0.0,0.17646326917503552,4.0
603,60.0,0.0,0.49666883819103547,2.0
604,60.0,0.0,0.49666883819103547,2.0
605,60.0,0.0,0.49666883819103547,2.0
606,60.0,0.0,0.3365660536830355,3.0
607,60.0,0.0,0.17646326917503552,4.0
608,60.0,0.0,0.3365660536830355,3.0
609,45.0,0.0,0.6567716226990354,1.0
610,60.0,1.0,0.3365660536830355,3.0
611,60.0,0.0,0.3365660536830355,3.0
612,60.0,2.0,0.3365660536830355,3.0
613,60.0,0.0,0.49666883819103547,2.0
614,60.0,1.0,0.3365660536830355,3.0
615,55.0,0.0,0.49666883819103547,2.0
616,60.0,0.0,0.49666883819103547,2.0
617,60.0,1.0,0.3365660536830355,3.0
618,60.0,1.0,0.3365660536830355,3.0
619,60.0,0.0,0.3365660536830355,3.0
620,60.0,0.0,0.17646326917503552,4.0
621,60.0,0.0,0.3365660536830355,3.0
622,60.0,0.0,0.49666883819103547,2.0
623,50.0,0.0,0.49666883819103547,2.0
624,60.0,0.0,0.49666883819103547,2.0
625,60.0,0.0,0.17646326917503552,4.0
626,75.0,0.0,0.49666883819103547,2.0
627,60.0,0.0,0.49666883819103547,2.0
628,60.0,0.0,0.49666883819103547,2.0
629,60.0,0.0,0.49666883819103547,2.0
630,60.0,0.0,0.17646326917503552,4.0
631,60.0,1.0,0.3365660536830355,3.0
632,50.0,0.0,0.36,3.0
633,60.0,0.0,0.49666883819103547,2.0
634,50.0,0.0,0.49666883819103547,2.0
635,60.0,0.0,0.3365660536830355,3.0
636,60.0,1.0,0.49666883819103547,2.0
637,90.0,0.0,0.12,4.0
638,60.0,1.0,0.3365660536830355,3.0
639,60.0,0.0,0.3365660536830355,3.0
