room_title,woe_room_url,tag_id,tag
"Escape room ""Stellar"" by Situation Room in Macon",https://worldofescapes.com/macon/quests/situation-room-stellar,0,Public Ticketing
"Escape room ""Stellar"" by Situation Room in Macon",https://worldofescapes.com/macon/quests/situation-room-stellar,1,Up to nine players
