room_title,woe_room_url,tag_id,tag
"Escape room ""Aunt Edna's Condo"" by Chico Escape Rooms in Chico",https://worldofescapes.com/chico/quests/chico-escape-rooms-aunt-ednas-condo,0,Public Ticketing
"Escape room ""Aunt Edna's Condo"" by Chico Escape Rooms in Chico",https://worldofescapes.com/chico/quests/chico-escape-rooms-aunt-ednas-condo,1,Up to eight players
