room_title,woe_room_url,tag_id,tag
"Escape room ""FBI Academy"" by Great Escape Mystery Rooms in Fort Smith",https://worldofescapes.com/fort-smith/quests/great-escape-mystery-rooms-fbi-academy,0,Private Ticketing
"Escape room ""FBI Academy"" by Great Escape Mystery Rooms in Fort Smith",https://worldofescapes.com/fort-smith/quests/great-escape-mystery-rooms-fbi-academy,1,Up to eight players
