room_title,woe_room_url,tag_id,tag
"Escape room ""Sabotage"" by Air Fun Trampoline Park Escape Rooms in Greensboro",https://worldofescapes.com/greensboro/quests/air-fun-trampoline-park-escape-rooms-sabotage,0,Public Ticketing
"Escape room ""Sabotage"" by Air Fun Trampoline Park Escape Rooms in Greensboro",https://worldofescapes.com/greensboro/quests/air-fun-trampoline-park-escape-rooms-sabotage,1,Up to six players
