room_title,woe_room_url,tag_id,tag
"Escape room ""The Dig"" by Escape the Room Minneapolis in Minneapolis - St. Paul",https://worldofescapes.com/minneapolis/quests/escape-the-room-minneapolis-the-dig,0,Public Ticketing
"Escape room ""The Dig"" by Escape the Room Minneapolis in Minneapolis - St. Paul",https://worldofescapes.com/minneapolis/quests/escape-the-room-minneapolis-the-dig,1,Up to eight players
