room_title,woe_room_url,tag_id,tag
"Escape room ""Classified"" by Badger Sports Park in Appleton",https://worldofescapes.com/appleton/quests/badger-sports-park-classified,0,Top Secret
"Escape room ""Classified"" by Badger Sports Park in Appleton",https://worldofescapes.com/appleton/quests/badger-sports-park-classified,1,Public Ticketing
"Escape room ""Classified"" by Badger Sports Park in Appleton",https://worldofescapes.com/appleton/quests/badger-sports-park-classified,2,Up to eight players
