room_title,woe_room_url,tag_id,tag
"Escape room ""Passengers in Peril"" by Try'n Escape in Denver",https://worldofescapes.com/denver/quests/try-n-escape-passengers-in-peril,0,Private Ticketing
"Escape room ""Passengers in Peril"" by Try'n Escape in Denver",https://worldofescapes.com/denver/quests/try-n-escape-passengers-in-peril,1,Up to six players
