room_title,woe_room_url,tag_id,tag
"Escape room ""Baker Street Mystery"" by Chico Escape Rooms in Chico",https://worldofescapes.com/chico/quests/chico-escape-rooms-baker-street-mystery,0,Detective
"Escape room ""Baker Street Mystery"" by Chico Escape Rooms in Chico",https://worldofescapes.com/chico/quests/chico-escape-rooms-baker-street-mystery,1,Public Ticketing
"Escape room ""Baker Street Mystery"" by Chico Escape Rooms in Chico",https://worldofescapes.com/chico/quests/chico-escape-rooms-baker-street-mystery,2,Up to eight players
