room_title,woe_room_url,tag_id,tag
"Escape room ""The Zodiac"" by Get a Clue Games in Baltimore",https://worldofescapes.com/baltimore/quests/get-a-clue-games-the-zodiac,0,Public Ticketing
"Escape room ""The Zodiac"" by Get a Clue Games in Baltimore",https://worldofescapes.com/baltimore/quests/get-a-clue-games-the-zodiac,1,Up to ten players
