room_title,woe_room_url,tag_id,tag
"Escape room ""Bank Heist 2"" by Room Escape Williamsburg in Williamsburg",https://worldofescapes.com/williamsburg/quests/room-escape-williamsburg-the-bank-heist,0,Heist
"Escape room ""Bank Heist 2"" by Room Escape Williamsburg in Williamsburg",https://worldofescapes.com/williamsburg/quests/room-escape-williamsburg-the-bank-heist,1,Public Ticketing
"Escape room ""Bank Heist 2"" by Room Escape Williamsburg in Williamsburg",https://worldofescapes.com/williamsburg/quests/room-escape-williamsburg-the-bank-heist,2,Up to eight players
