room_title,woe_room_url,tag_id,tag
"Escape room ""Mad Hatter"" by The Great Escape in Cameron",https://worldofescapes.com/cameron/quests/the-great-escape-mad-hatter,0,Public Ticketing
"Escape room ""Mad Hatter"" by The Great Escape in Cameron",https://worldofescapes.com/cameron/quests/the-great-escape-mad-hatter,1,Up to six players
