room_title,woe_room_url,tag_id,tag
"Escape room ""The Speakeasy"" by Escape Room Novi in Detroit",https://worldofescapes.com/detroit/quests/escape-room-novi-the-speakeasy,0,Public Ticketing
"Escape room ""The Speakeasy"" by Escape Room Novi in Detroit",https://worldofescapes.com/detroit/quests/escape-room-novi-the-speakeasy,1,Top Secret
"Escape room ""The Speakeasy"" by Escape Room Novi in Detroit",https://worldofescapes.com/detroit/quests/escape-room-novi-the-speakeasy,2,Up to eight players
