room_title,woe_room_url,review_id,review
"Escape room ""Return to Lakewood Lodge"" by Locked Inn in Florence (SC)",https://worldofescapes.com/florence-sc/quests/locked-inn-lakewood-lodge,0,We were there last weekend celebrating my sons' 13th birthday. They completed Lakewood Lodge with five friends and I tagged along. What an awesome way to celebrate a birthday! Staff was great and the room was challenging and fun! We will be back!
