room_title,woe_room_url,review_id,review
"Escape room ""DeRailed"" by MindBreak in St. Louis",https://worldofescapes.com/st-louis/quests/mind-break-derailed,0,This was our first time in an Escape Room. The host was very helpful and we had a great time. Made it out with a little over 2 minutes to spare!
"Escape room ""DeRailed"" by MindBreak in St. Louis",https://worldofescapes.com/st-louis/quests/mind-break-derailed,1,Jordan was great! We had so much fun and escaped!
"Escape room ""DeRailed"" by MindBreak in St. Louis",https://worldofescapes.com/st-louis/quests/mind-break-derailed,2,"Mindbreak escape rooms are amazing, great time for friends and family, super fun and a great price"
