room_title,woe_room_url,review_id,review
"Escape room ""Revenge of the Misfit Toys"" by Escape-A-Torium in Fayetteville (WV)",https://worldofescapes.com/fayetteville-wv/quests/escape-a-torium-revenge-of-the-misfit-toys,0,None
