room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Bank Heist 2"" by Room Escape Williamsburg in Williamsburg",https://worldofescapes.com/williamsburg/quests/room-escape-williamsburg-the-bank-heist,"1215 Mt Vernon Ave Williamsburg, VA 23185",The Williamsburg MOCA is set to acquire the Olmos Black Diamond; The world’s only flawless black diamond. You and your team have been hired to steal it from the bank it's being stored in before it’s transported to the Museum. Are you up to the task?,2-8,60,Difficult,Not scary,,0.34
