room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Haunting"" by Cinergy’s Extreme Escape Room in Midland",https://worldofescapes.com/midland/quests/cinergys-extreme-escape-room-haunting,"1917 Liberty Dr Midland, TX 79706","There are those that say that Worthington Mansion is haunted, if not by spirits then by terrible secrets hidden somewhere in the home. Your job is to confirm or disprove that this site is haunted, and if it is haunted, find a way to cleanse the home of any entities that may linger there once and for all…

Other Paranormal Investigators have tried and failed. You must pick up where they left off and unravel the mysteries that they could not. The truth awaits in the shadows of Worthington Mansion, and only you can bring it to light.",2-8,60,Difficult,Not scary,12+,0.3
