room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Cave of Lost Souls"" by The Cryptic Room in Omaha",https://worldofescapes.com/omaha/quests/the-cryptic-room-cave-of-lost-souls,"523 S Main St Council Bluffs, IA 51503","While searching for shelter on a remote island, you and your fellow plane crash survivors find a cave. Once you enter, you discover the cave has secrets to tell about the island; it's past and it's dangers. The full moon is rising and the tide is going out. You can hear a horrible roar in the distance - something is coming. Can you signal for help and be rescued before you become the hunted?",2-6,60,Average,Not scary,8+,None
