room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""The Inheritance"" by Escape Room Fayetteville in Fayetteville",https://worldofescapes.com/fayetteville/quests/escape-room-fayetteville-pirates-treasure,"3639 B. Sycamore Dairy Road Fayetteville, NC 28303","Your poor old Grandma Edna has been growing increasingly paranoid over recent years. Since the passing of her husband and the payout of his sizeable life insurance policy, she has suspected the entire family has been trying to steal the inheritance.

Now that she has been moved into a nursing home, she is appealing to you, her favorite relative, to enter her home, retrieve some personal belongings, and arrange to have them sent to her. 

The inheritance is carefully hidden somewhere in Grandma Edna’s home, and it’s protected by layers of tricks and traps. If you’re clever and quick, you may be able to find this wealth that has eluded many before you.

WILL YOU FIND THE INHERITANCE IN TIME?",2-8,60,Difficult,Not scary,9+,None
