room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""The Lucky Lady Saloon"" by The Room - Wichita in Wichita",https://worldofescapes.com/wichita/quests/the-room-wichita-the-lucky-lady-saloon,"617 W. Douglas Wichita, KS 67213","You are inside the Lucky Lady Saloon. Somewhere inside this tavern lies the gold from the infamous Black Hat Gangs latest heist.  Patty O’Miley, Bar Keep and the Lucky Lady proprietor was entrusted with the loot. Problem is Patty was gunned down by a mounted posse about 1 hour east of town. Worse, the James Gang heard about the score and are coming to take it. They were last seen 1 hour to the west!
You and your team need to recover the loot and get out of town before they arrive.",2-8,60,Average,Not scary,,None
