room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Pirate's Plunder"" by MacGyver's Great Escape in Florence (KY)",https://worldofescapes.com/florence-ky/quests/macgyvers-great-escape-pirates-plunder,"6555 Nicholas St Suite 5A Florence, KY 41042","Welcome aboard this old clipper ship, owned by the eccentric John Buckingham. He has recently taken to acting, talking and dressing like a pirate, and claims that somewhere inside the ship lies the most valuable treasure ever. You will have 60 minutes to try and find it.",2-8,60,Difficult,Not scary,,0.3
