room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Mission is a Gogh!"" by Pursue the Clues in Hartford",https://worldofescapes.com/west-hartford/quests/pursue-the-clues-mission-is-a-gogh,"733 East Main Street Torrington, CT 06790","Magpie, a notorious and ruthless art thief, has stolen a coveted and priceless piece of art history; Vincent Van Gogh's cherished brush. This woman is a menace to society, and finally, we've tracked her down. We're sending you to her last known safe house to recover the brush. Find the brush before Magpie has a chance to show you why no one is brave enough to call her their enemy.",4-6,60,Average,Not scary,,None
