room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Organized Chaos"" by Room Escapers in Boston",https://worldofescapes.com/boston/quests/room-escapers-organized-chaos,3 School St Boston MA 02108,"It’s the early 90s, and organized crime is running rampant in Boston. You and your group of detectives have stumbled upon a short window of opportunity to search a local gang’s front business, Spanky's Pub, for evidence to link them to unsolved crimes. Better hustle though; they’re gathering their cronies, and their lawyer is filing an injunction.",4-14,70,Very difficult,Not scary,,None
