room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Break a Leg"" by The LOST Escape Room in Huntington",https://worldofescapes.com/huntington/quests/the-lost-escape-room-break-a-leg,"300 8th St Huntington, WV 25701",Sometimes being a struggling actor will make you poor. Sometimes fame and fortune will happen! And sometimes you'll Break A Leg just trying to get there. You'll definitely have some laughs along the way with this wacky adventure.,2-8,60,Average,Not scary,,None
