room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Mystery at Cook Manor"" by Granite State Escape in Manchester",https://worldofescapes.com/manchester/quests/granite-state-escape-mystery-at-cook-manor,"795 Elm Street (Lower Level) Manchester, NH 03101","Once elegant and lively, the Cook Manor has slowly fallen into disrepair. As an iconic building, you cannot pass up an invitation from the owner himself, Mr. Artemis R. Cook. However, the messenger also delivers two shocking pieces of information. First, one of you is in fact a distant relative of the Cooks. Second, and most interestingly, Mr. Cook DIED shortly after sending this message.

Can you unravel the events and solve this whodunit??",3-5,60,Average,Not scary,,None
