room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Cabin In The Woods"" by Nut House Escape Rooms in Rochester (NY)",https://worldofescapes.com/rochester/quests/nut-house-escape-rooms-cabin-in-the-woods,"1280 Scottsville Rd Suite 40-50 Rochester, NY 14624","You're whitewater rafting with your friends when suddenly it begins to downpour. The rapids intensify; you hit a large rock and flip your raft. You and your friends are getting swept down the river, fighting to stay above water.
You come to a calm section of the river and swim to shore; your raft is nowhere to be found. Cold and wet, you and your friends seek shelter. Off in the distance you see a cabin in the woods. You knock on the door and it creeps open, but no one appears to be home. You enter the cabin and suddenly the door slams shut behind you...",2-10,60,Difficult,A little scary,,None
