room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Lost in Space"" by Escape Room Zone in Detroit",https://worldofescapes.com/detroit/quests/escape-room-zone-lost-in-space,"31514 Grand River Ave Farmington, MI 48336","For decades, humanity dreamed of setting foot on our latest frontier; Mars. This dream just became a reality. You and your team have prepared for this voyage across the stars for years. You’ll soon learn that getting there is the easy part. Crash-landed and 34 million miles from home, it’s up to you to repair your space shuttle and return home!",2-6,60,Easy,Not scary,,None
