room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Escape The Zombie"" by Crack the Code in Flint",https://worldofescapes.com/flint/quests/crack-the-code-escape-the-zombie,"5290 South Dort Highway, Flint, MI 48507","The zombie outbreak is in full force. A government research lab has discovered the cure for the zombie outbreak. It has been transported to a military outpost to be distributed for mass use, but something went wrong.
It’s up to you and your team of friends to complete various puzzles and problems to reach the antidote to cure the zombie outbreak. However, you might not be alone in the process as you are trapped in the room with a Zombie. Do you have what it takes to save the world in 60 minutes?",2-8,60,Average,A little scary,13+,None
