room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Swiss Original"" by Adventure Rooms in New York",https://worldofescapes.com/nyc/quests/Adventure-Rooms-swiss-Original,"119 Grove St Montclair, NJ 07042","Your team will take on the purest, most traditional form of room escapes. This bare-bones fashion of event spaces allows teams to fully immerse themselves in the puzzle solving, scavenger hunting, unlocking experience which gave birth to the escape room phenomena!",2-8,60,Average,Not scary,10+,None
