room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Jurassic Island"" by Quest Factor in Seattle",https://worldofescapes.com/seattle/quests/quest-factor-jurassic-island,"511 Boren Ave N SUITE B Seattle, WA 98109","You and your friends are on the expedition to retrieve the egg of T-Rex dinosaur from the island which you discovered to be a scientific experiment to recreate the Jurassic period of Mesozoic Era. Upon arriving at the laboratory you find that it was abandoned years ago, but it feels like you're not alone...",2-6,60,Average,Not scary,14+,None
