room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Titanic - The Final Hour"" by Odyssey Escape Game in Atlanta",https://worldofescapes.com/atlanta/quests/odyssey-escape-game-titanic,"1111 Alderman Drive Building 200, Suite 210 Alpharetta, GA 30005","Today you get to be the captain of the infamous Titanic! Joined by your crew, you must take all the necessary evacuation steps, which are: seal the water tight doors, radio for help, put on your lifejackets; release the davits and get every woman and child into the lifeboats. Try not to panic as the water rises, the fate of the passengers depends on you.",2-12,60,Average,Not scary,13+,0.49
