room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Island Escape"" by Breakout Games - Cincinnati in Cincinnati",https://worldofescapes.com/cincinnati/quests/breakout-games-cincinnati-island-escape,"6066 West Chester Road West Chester, OH 45069","This is not how you imagined your vacation on a paradise tropical island! You wake up to the rumbling sounds of a dormant volcano awakening. As the noise grows louder and the ground begins to tremble, you run out and see that the whole island has already been evacuated... There is only one boat left nearby, so you must find the keys and escape before the rivers of boiling lava reach the shore.


",2-8,60,Average,Not scary,,None
