room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Unwrapped"" by Quandary Escape Adventures in Denton",https://worldofescapes.com/denton/quests/quandary-escape-adventures-unwrapped,"5800 I-35 #506 Denton, TX 76207","It’s the 19th century, and Egyptomania had gripped the world. Last night you and your companions attended an “unwrapping party” thrown by an eccentric millionaire, in which you actually witnessed a mummy unwrapped, and the treasures held within it’s wrappings. How exciting! There’s just one small problem... The mummy wasn’t too happy about it. Can you return her treasures before she releases her full wrath at dawn?",2-12,60,Average,Not scary,14+,None
