room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Mosi's Curse"" by Escape This in Hesperia",https://worldofescapes.com/hesperia/quests/escape-this-mosis-curse,"10178 I Ave Suite D Hesperia, CA 92345","You and your group are in quite a predicament! A tomb raider was just caught and is rambling about a curse that has been triggered. A curse that is sure to destroy humankind as we know it. You have 60 minutes to stop it, there is no time to waste. Your group is our only chance! You must solve the puzzles and stop the curse before it's too late.",2-8,60,Average,Not scary,13+,None
