room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Locker Room"" by Escape Artist Texas in Houston",https://worldofescapes.com/houston/quests/escape-artist-texas-locker-room,"2628 Chestnut Ridge Kingwood, TX 77345","Dallas is at it again, and this time they are trying to steal Houston’s playoff winning football (Since they haven’t seen one in almost 20 years). Your team has 60 minutes to solve a series of clues and puzzles, find hidden keys, to find secure the football and escape before Dallas can get their hands on it!",2-10,60,Difficult,Not scary,12+,0.34
