room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""The Locker Room"" by Memphis Escape Rooms in Memphis",https://worldofescapes.com/memphis/quests/memphis-escape-rooms-the-locker-room,"530 South Main, Memphis, TN 38103","In Memphis, basketball is more than just a game.  The sport has been adopted into the very fabric of the city. And on game nights, an empty arena is transformed into the Grindhouse, a place no opposing team wants to play. But with shoot-around already underway and fans filling the seats, the head coach is nowhere to be found!
​
League rules dictate teams have their lineups formally submitted one hour before tip off. If the team doesn't have their lineup ready within the next hour, they'll be forced to forfeit the game. As coaching assistants, your job is to find the coach's playbook, submit the starting lineup to the officials, and have the team ready before the opening whistle.

Will you be able to get the team onto the court in time, or incur the wrath of 18,000 fans?",2-8,60,Average,Not scary,,None
