room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""High Noon in the Old West"" by Time to Escape in Atlanta",https://worldofescapes.com/atlanta/quests/time-to-escape-high-noon-in-the-old-west,"1441 Dresden Dr Suite 230 Atlanta, GA 30319","It is 1899 and the final push to tame the wild west is on. The notorious outlaw gang, the Wild Bunch, has committed a series of train robberies, and have gone to their hideout in Hole-in-the-Wall, Wyoming.

As members of the Pinkerton Detective Agency you have been hired by the newly formed State of Wyoming to infiltrate the Wild Bunch and recover the money and other stolen items the Wild Bunch has obtained over the years. Blow open the gang’s saloon vault to recover the stolen fortune. Cripple the gang’s finances and disband the Wild Bunch gang - one of the last active gangs in the West. Can you tame the Wild West?",1-10,60,Average,Not scary,12+,None
