room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""The Egyptian Tomb"" by Escape Room Mystery in Collingswood",https://worldofescapes.com/collingswood/quests/escape-room-mystery-ch-the-egyptian-tomb,"1200 Haddonfield Rd Cherry Hill, NJ 08002","Find yourselves locked in an ancient Egyptian tomb with puzzles and surprises that can lead to your freedom. But hurry, time is short; you may be locked in forever, or worse!",2-8,60,Average,Not scary,,None
