room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Christmas Is Cancelled"" by Backstage Escape Games in Myrtle Beach",https://worldofescapes.com/myrtle-beach/quests/backstage-escape-games-christmas-is-cancelled,"1314 Celebrity Circle #165 Myrtle Beach, SC 29577","Christmas is Cancelled! Local authorities have urged the good people to stay in their homes, lock their doors and tuck their kids in tight. The sleigh has crashed; Santa Claus is missing. Yet despite warning from local authorities a mysterious new neighbor has invited the entire town to a Christmas party at his cabin, which everyone assumed was abandoned. Discover Krampus’s lair, return the stolen presents and help your neighbors save Christmas!",2-6,60,Difficult,A little scary,,0.29
