room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Happy Campers"" by Epic Escape Game in Denver",https://worldofescapes.com/denver/quests/epic-escape-game-happy-campers,"611 N. Wilcox Street, Castle Rock, CO 80104","Ahh, the great outdoors…fresh air, the sounds of nature and a bear? Your camping sanctuary is being invaded by a hungry grizzly. He is circling your campsite and slowly closing in. You have to get out of here however, there’s one major problem; you can’t find the keys to the RV. You must scour the campsite, find the keys and escape before you become minced meat.",1-8,60,Difficult,Not scary,,0.48
