room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""Containment"" by 60 to Escape in Chicago",https://worldofescapes.com/chicago/quests/60-to-escape-containment,"Gurnee Mills, 6170 W Grand Ave. Gurnee, IL 60031",Hidden deep in an old warehouse is a Government Funded Containment Facility. Your team has been called in to fix a critical power failure in the containment unit. Can you restore power before whatever lies within breaks free?,2-8,60,Very difficult,Scary,16+,0.24
