room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""The Garage"" by All Locked Up in Los Angeles",https://worldofescapes.com/los-angeles/quests/all-locked-up-the-garage,"18914 Soledad Canyon Rd Santa Clarita, CA 91351","Chapter 1. It's the normal Saugus neighborhood and you have always seemed to like your neighbors. Scott is a single man that owns his own handyman business and is usually always in and out. It’s not unusual to hear him making noise in the garage; vacuuming, sawing, cutting, nothing out of the ordinary. Today is different. The garage isn't shut all the way and there was a very loud bang coming from inside. As a neighbor for the last 10 years, you feel compelled to make sure that he is okay and that nothing really went bad.",2-8,60,Difficult,A little scary,10+,None
