room_title,woe_room_url,room_address,room_description,player_range,time_limit,difficulty_level,fear_level,age_requirement,success_rate
"Escape room ""The Cairo Connection"" by Eleventh Hour Enigma in Tulsa",https://worldofescapes.com/tulsa/quests/eleventh-hour-enigma-the-cairo-connection,"1325 E 6th St Tulsa, OK 74120","In 1915, the Great War is raging in the Mediterranean and Ottomans are marching through the desert sands to seize control of the Suez canal.  Cairo Bureau Intelligence Operatives, Gertrude Bell and Lawrence of Arabia, intercepted information and mounted an expedition to the dig site to recover an ancient relic to unify the Egyptian people - the Unification Heart.  We lost contact; your assignment is to continue their quest to recover the Heart.
  Can His Majesty depend on you, Britain's finest secret agents to recover the Heart and escape; or will the Heart, and you, be forever entombed?",3-7,70,Difficult,Not scary,14+,None
