room_title,woe_room_url,tag_id,tag
"Escape room ""Return of Bootlegger Warehouse"" by Real Escape in Bakersfield",https://worldofescapes.com/bakersfield/quests/real-escape-return-of-bootlegger-warehouse,0,Public Ticketing
"Escape room ""Return of Bootlegger Warehouse"" by Real Escape in Bakersfield",https://worldofescapes.com/bakersfield/quests/real-escape-return-of-bootlegger-warehouse,1,ADA compliant
"Escape room ""Return of Bootlegger Warehouse"" by Real Escape in Bakersfield",https://worldofescapes.com/bakersfield/quests/real-escape-return-of-bootlegger-warehouse,2,Up to six players
