room_title,woe_room_url,tag_id,tag
"Escape room ""Spell Struck!"" by The Escape Artist in Seattle",https://worldofescapes.com/seattle/quests/the-escape-artist-spell-struck,0,Mystical
"Escape room ""Spell Struck!"" by The Escape Artist in Seattle",https://worldofescapes.com/seattle/quests/the-escape-artist-spell-struck,1,Public Ticketing
"Escape room ""Spell Struck!"" by The Escape Artist in Seattle",https://worldofescapes.com/seattle/quests/the-escape-artist-spell-struck,2,Up to seven players
