room_title,woe_room_url,tag_id,tag
"Escape room ""Captive"" by Streaper's Escape Adventures in Wabash",https://worldofescapes.com/wabash/quests/streapers-escape-adventures-captive,0,Public Ticketing
"Escape room ""Captive"" by Streaper's Escape Adventures in Wabash",https://worldofescapes.com/wabash/quests/streapers-escape-adventures-captive,1,Up to six players
