room_title,woe_room_url,tag_id,tag
"Escape room ""Despair"" by Escape Reality in Las Vegas",https://worldofescapes.com/las-vegas/quests/escape-reality-despair,0,Private Ticketing
"Escape room ""Despair"" by Escape Reality in Las Vegas",https://worldofescapes.com/las-vegas/quests/escape-reality-despair,1,Up to six players
