room_title,woe_room_url,tag_id,tag
"Escape room ""Wonderland"" by Hourglass Escape Rooms in Russellville",https://worldofescapes.com/russellville/quests/hourglass-escape-rooms-wonderland,0,Private Ticketing
"Escape room ""Wonderland"" by Hourglass Escape Rooms in Russellville",https://worldofescapes.com/russellville/quests/hourglass-escape-rooms-wonderland,1,Up to six players
