room_title,woe_room_url,tag_id,tag
"Escape room ""Dean's Diner Disaster"" by Escape Rooms Unlocked in Fort Myers",https://worldofescapes.com/fort-myers/quests/escape-rooms-unlocked-deans-diner-disaster,0,Public Ticketing
"Escape room ""Dean's Diner Disaster"" by Escape Rooms Unlocked in Fort Myers",https://worldofescapes.com/fort-myers/quests/escape-rooms-unlocked-deans-diner-disaster,1,Up to six players
