room_title,woe_room_url,tag_id,tag
"Escape room ""Captain Steelhook's Treasure"" by Escape Room Breckenridge in Breckenridge",https://worldofescapes.com/breckenridge/quests/escape-room-breckenridge-captain-steelhooks-treasure,0,Public Ticketing
"Escape room ""Captain Steelhook's Treasure"" by Escape Room Breckenridge in Breckenridge",https://worldofescapes.com/breckenridge/quests/escape-room-breckenridge-captain-steelhooks-treasure,1,Up to eight players
